id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
692,Eyecare Plus Optometrists Cordeaux Heights (previously Wollongong),Active,Australia,NSW,Cordeaux Heights,2526,"Cordeaux Heights, Cordeaux Heights, NSW, 2526",0411 374 419,-34.445184,150.837679,https://www.eyecareplus.com.au/cordeauxheights/,,false,https://www.eyecareplus.com.au/find-optometrist/
594,Eyecare Plus Optometrists Corrimal,Active,Australia,NSW,Corrimal,2518,"Shop 2, 104 Railway Street, Corrimal, NSW, 2518",(02) 4284 0604,-34.37294,150.898019,https://www.eyecareplus.com.au/corrimal/,,false,https://www.eyecareplus.com.au/find-optometrist/
598,Eyecare Plus Optometrists Dural,Active,Australia,NSW,Dural,2158,"Shop 3 Dural Mall, 26-28 Kenthurst Rd, Dural, NSW, 2158",(02) 9651 2270 or 0455 333 081,-33.692744,151.018632,https://www.eyecareplus.com.au/dural/,,false,https://www.eyecareplus.com.au/find-optometrist/
600,Eyecare Plus Optometrists Edgecliff,Active,Australia,NSW,Edgecliff,2027,"Eastpoint Centre, 235 New South Head Road, Edgecliff, NSW, 2027",(02) 9362 4002,-33.879121,151.236718,https://www.eyecareplus.com.au/edgecliff/,,false,https://www.eyecareplus.com.au/find-optometrist/
159667,Eyecare Plus Optometrists Edgeworth,Active,Australia,NSW,Edgeworth,2285,"Edgeworth Town Square, Shop 7, 720 Main Road, Edgeworth, NSW, 2285",(02) 4953 0628,-32.924084,151.622441,https://www.eyecareplus.com.au/edgeworth/,,false,https://www.eyecareplus.com.au/find-optometrist/
609,Eyecare Plus Optometrists Gloucester,Active,Australia,NSW,Gloucester,2422,"107 Church Street, Gloucester, NSW, 2422",(02) 6558 1800,-32.009666,151.957967,https://www.eyecareplus.com.au/gloucester/,,false,https://www.eyecareplus.com.au/find-optometrist/
610,Eyecare Plus Optometrists Gordon,Active,Australia,NSW,Gordon,2072,"12 St Johns Avenue, Gordon, NSW, 2072",(02) 9498 8383,-33.756553,151.153545,https://www.eyecareplus.com.au/gordon/,,false,https://www.eyecareplus.com.au/find-optometrist/
612,Eyecare Plus Optometrists Grafton,Active,Australia,NSW,Grafton,2460,"58 Prince Street, Grafton, NSW, 2460",(02) 6643 4000,-29.690792,152.934245,https://www.eyecareplus.com.au/grafton/,,false,https://www.eyecareplus.com.au/find-optometrist/
616,Eyecare Plus Optometrists Griffith,Active,Australia,NSW,Griffith,2680,"342 Banna Avenue, Griffith, NSW, 2680",(02) 6962 6500,-34.288166,146.044457,https://www.eyecareplus.com.au/griffith/,,false,https://www.eyecareplus.com.au/find-optometrist/
618,Eyecare Plus Optometrists Hamilton,Active,Australia,NSW,Hamilton,2303,"127 Beaumont Street, Hamilton, NSW, 2303",(02) 4969 5500,-32.923854,151.747151,https://www.eyecareplus.com.au/hamilton/,,false,https://www.eyecareplus.com.au/find-optometrist/
576,Eyecare Plus Optometrists Broadway (temporarily relocated to Hillsdale),Active,Australia,NSW,Hillsdale,2036,"8/236 – 262 Bunnerong Rd, Hillsdale, NSW, 2036",(02) 9311 4600,-33.883534,151.194327,https://www.eyecareplus.com.au/broadway/,,false,https://www.eyecareplus.com.au/find-optometrist/
121642,Eyecare Plus Optometrists Hillsdale,Active,Australia,NSW,Hillsdale,2036,"Shop 8 Southpoint Shopping Centre, 236 – 262 Bunnerong Road, Hillsdale, NSW, 2036",(02) 9311 4600,-33.951317,151.230536,https://www.eyecareplus.com.au/hillsdale/,,false,https://www.eyecareplus.com.au/find-optometrist/
625,Eyecare Plus Optometrists Jesmond,Active,Australia,NSW,Jesmond,2299,"Shop G14 Stockland Mall, Jesmond, NSW, 2299",(02) 4950 1770,-32.902546,151.689725,https://www.eyecareplus.com.au/jesmond/,,false,https://www.eyecareplus.com.au/find-optometrist/
628,Eyecare Plus Optometrists Kareela,Active,Australia,NSW,Kareela,2232,"Shop T11, Kareela Village, 1-13 Freya Street, Kareela, NSW, 2232",(02) 9528 2041,-34.017207,151.080268,https://www.eyecareplus.com.au/kareela/,,false,https://www.eyecareplus.com.au/find-optometrist/
631,Eyecare Plus Optometrists Kingsgrove,Active,Australia,NSW,Kingsgrove,2208,"Shop 3, The Pottery, 11 Mashman Avenue, Kingsgrove, NSW, 2208",(02) 8014 8933,-33.941374,151.100212,https://www.eyecareplus.com.au/kingsgrove/,,false,https://www.eyecareplus.com.au/find-optometrist/
632,Eyecare Plus Optometrists Lake Munmorah,Active,Australia,NSW,Lake Munmorah,2259,"Shop 5, Lake Munmorah Shopping Centre, 275 Pacific Highway, Lake Munmorah, NSW, 2259",(02) 4358 1077,-33.188271,151.559245,https://www.eyecareplus.com.au/lakemunmorah/,,false,https://www.eyecareplus.com.au/find-optometrist/
634,Eyecare Plus Optometrists Macksville,Active,Australia,NSW,Macksville,2447,"22 Wallace Street, Macksville, NSW, 2447",(02) 6568 2326,-30.707472,152.919456,https://www.eyecareplus.com.au/macksville/,,false,https://www.eyecareplus.com.au/find-optometrist/
635,Eyecare Plus Optometrists Maclean,Active,Australia,NSW,Maclean,2463,"241 River St, Maclean, NSW, 2463",(02) 6645 2523,-29.456956,153.196878,https://www.eyecareplus.com.au/maclean/,,false,https://www.eyecareplus.com.au/find-optometrist/
640,Eyecare Plus Optometrists Merrylands,Active,Australia,NSW,Merrylands,2160,"3 Memorial Ave, Merrylands, NSW, 2160",(02) 9637 5047,-33.836703,150.988913,https://www.eyecareplus.com.au/merrylands/,,false,https://www.eyecareplus.com.au/find-optometrist/
646,Eyecare Plus Optometrists Moruya,Active,Australia,NSW,Moruya,2537,"22 Ford Street, Moruya, NSW, 2537",(02) 4474 2514,-35.910082,150.083561,https://www.eyecareplus.com.au/moruya/,,false,https://www.eyecareplus.com.au/find-optometrist/
647,Eyecare Plus Optometrists Moss Vale,Active,Australia,NSW,Moss Vale,2577,"Shop 4, Moss Vale Arcade, 348 Argyle Street, Moss Vale, NSW, 2577",(02) 4868 2233,-34.549134,150.372335,https://www.eyecareplus.com.au/mossvale/,,false,https://www.eyecareplus.com.au/find-optometrist/
648,Eyecare Plus Optometrists Mt Annan,Active,Australia,NSW,Mt Annan,2567,"Shop 16, 11-13 Main Street, Mt Annan, NSW, 2567",(02) 4648 2881,-34.048726,150.758882,https://www.eyecareplus.com.au/mtannan/,,false,https://www.eyecareplus.com.au/find-optometrist/
652,Eyecare Plus Optometrists Nambucca Heads,Active,Australia,NSW,Nambucca Heads,2448,"22 Ridge Street, Nambucca Heads, NSW, 2448",(02) 6568 7274,-30.642094,153.003031,https://www.eyecareplus.com.au/nambucca/,,false,https://www.eyecareplus.com.au/find-optometrist/
654,Eyecare Plus Optometrists Neutral Bay,Active,Australia,NSW,Neutral Bay,2089,"146 Wycombe Road, Neutral Bay, NSW, 2089",(02) 9953 3026,-33.832007,151.222106,https://www.eyecareplus.com.au/neutralbay/,,false,https://www.eyecareplus.com.au/find-optometrist/
655,Eyecare Plus Optometrists New Lambton,Active,Australia,NSW,New Lambton,2305,"2 Cromwell Street, New Lambton, NSW, 2305",(02) 4952 3341,-32.922473,151.714762,https://www.eyecareplus.com.au/newlambton/,,false,https://www.eyecareplus.com.au/find-optometrist/
659,Eyecare Plus Optometrists Orange,Active,Australia,NSW,Orange,2800,"170 Summer Street, Orange, NSW, 2800",(02) 6362 2222,-33.283621,149.097779,https://www.eyecareplus.com.au/orange/,,false,https://www.eyecareplus.com.au/find-optometrist/
660,Eyecare Plus Optometrists Parkes,Active,Australia,NSW,Parkes,2870,"267A Clarinda Street, Parkes, NSW, 2870",(02) 6863 5577,-33.134996,148.174762,https://www.eyecareplus.com.au/parkes/,,false,https://www.eyecareplus.com.au/find-optometrist/
661,Eyecare Plus Optometrists Penrith,Active,Australia,NSW,Penrith,2750,"381 High St, Penrith, NSW, 2750",(02) 4721 5297,-33.753809,150.699249,https://www.eyecareplus.com.au/penrith/,,false,https://www.eyecareplus.com.au/find-optometrist/
662,Eyecare Plus Optometrists Queanbeyan,Active,Australia,NSW,Queanbeyan,2620,"272 Crawford Street, Queanbeyan, NSW, 2620",(02) 6297 3339,-35.354626,149.235619,https://www.eyecareplus.com.au/queanbeyan/,,false,https://www.eyecareplus.com.au/find-optometrist/
663,Eyecare Plus Optometrists Raymond Terrace,Active,Australia,NSW,Raymond Terrace,2324,"38A William St, Raymond Terrace, NSW, 2324",(02) 4983 2124,-32.76273,151.743736,https://www.eyecareplus.com.au/raymondterrace/,,false,https://www.eyecareplus.com.au/find-optometrist/
665,Eyecare Plus Optometrists Revesby,Active,Australia,NSW,Revesby,2212,"20 Selems Pde, Revesby, NSW, 2212",(02) 9773 9911,-33.950887,151.014828,https://www.eyecareplus.com.au/revesby/,,false,https://www.eyecareplus.com.au/find-optometrist/
666,Eyecare Plus Optometrists Riverwood,Active,Australia,NSW,Riverwood,2210,"216A Belmore Rd, Riverwood, NSW, 2210",(02) 9534 4499,-33.952219,151.052466,https://www.eyecareplus.com.au/riverwood/,,false,https://www.eyecareplus.com.au/find-optometrist/
667,Eyecare Plus Optometrists Roselands,Active,Australia,NSW,Roselands,2196,"Roselands Shopping Centre, Shop SP219, Roselands Drive, Roselands, NSW, 2196",(02) 9740 4675,-33.934428,151.069573,https://www.eyecareplus.com.au/roselands/,,false,https://www.eyecareplus.com.au/find-optometrist/
668,Eyecare Plus Optometrists Ryde,Active,Australia,NSW,Ryde,2112,"1/1A Watt Avenue, Ryde, NSW, 2112",(02) 9808 2686,-33.810941,151.108842,https://www.eyecareplus.com.au/ryde/,,false,https://www.eyecareplus.com.au/find-optometrist/
4333,Eyecare Plus Optometrists Avalon Beach,Active,Australia,NSW,Sydney,2107,"13 Bowling Green Lane, Avalon Beach, Sydney, NSW, 2107",(02) 9918 2400,-33.635532,151.328182,https://www.eyecareplus.com.au/avalonbeach/,,false,https://www.eyecareplus.com.au/find-optometrist/
674,Eyecare Plus Optometrists Sydney CBD,Active,Australia,NSW,Sydney,2000,"Suite 17, Level 4, 428 George Street, Sydney, NSW, 2000",(02) 9264 6784,-33.869914,151.207353,https://www.eyecareplus.com.au/sydney-cbd/,,false,https://www.eyecareplus.com.au/find-optometrist/
675,Eyecare Plus Optometrists Tamworth,Active,Australia,NSW,Tamworth,2340,"Shop 2, 445-447 Peel Street, Tamworth, NSW, 2340",(02) 6766 2544,-31.092847,150.931439,https://www.eyecareplus.com.au/tamworth/,,false,https://www.eyecareplus.com.au/find-optometrist/
677,Eyecare Plus Optometrists Taree,Active,Australia,NSW,Taree,2430,"181 Victoria Street, Taree, NSW, 2430",(02) 6552 5044,-31.913502,152.460266,https://www.eyecareplus.com.au/taree/,,false,https://www.eyecareplus.com.au/find-optometrist/
680,Eyecare Plus Optometrists Toronto,Active,Australia,NSW,Toronto,2283,"Suites 3-5, 108 The Boulevarde, Toronto, NSW, 2283",(02) 4959 9222,-33.013572,151.593411,https://www.eyecareplus.com.au/toronto/,,false,https://www.eyecareplus.com.au/find-optometrist/
685,Eyecare Plus Optometrists Wagga Wagga,Active,Australia,NSW,Wagga Wagga,2650,"22 Baylis Street, Wagga Wagga, NSW, 2650",(02) 6921 8833,-35.117894,147.368656,https://www.eyecareplus.com.au/wagga/,,false,https://www.eyecareplus.com.au/find-optometrist/
687,Eyecare Plus Optometrists Warners Bay,Active,Australia,NSW,Warners Bay,2282,"1/464 The Esplanade, Warners Bay, NSW, 2282",(02) 4948 5069,-32.974291,151.644537,https://www.eyecareplus.com.au/warnersbay/,,false,https://www.eyecareplus.com.au/find-optometrist/
694,Eyecare Plus Optometrists Yamba,Active,Australia,NSW,Yamba,2464,"Yamba Shopping Fair, 1 Treelands Drive, Yamba, NSW, 2464",(02) 6646 1477,-29.4287,153.327051,https://www.eyecareplus.com.au/yamba/,,false,https://www.eyecareplus.com.au/find-optometrist/
560,Eyecare Plus Optometrists Alice Springs,Active,Australia,NT,Alice Springs,0870,"39/36-38 Hartley Street, Alice Springs, NT, 0870",(08) 8952 0044,-23.69947,133.880854,https://www.eyecareplus.com.au/alicesprings/,,false,https://www.eyecareplus.com.au/find-optometrist/
2295,Eyecare Plus Optometrists Ashgrove,Active,Australia,QLD,Ashgrove,4060,"260 Waterworks Road, Ashgrove, QLD, 4060",07 3463 0349,-27.445703,152.991787,https://www.eyecareplus.com.au/ashgrove/,,false,https://www.eyecareplus.com.au/find-optometrist/
9744,Eyecare Plus Optometrists Ayr,Active,Australia,QLD,Ayr,4807,"137 Queen St, Ayr, QLD, 4807",(07) 4783 1361,-19.575041,147.405708,https://www.eyecareplus.com.au/ayr/,,false,https://www.eyecareplus.com.au/find-optometrist/
569,Eyecare Plus Optometrists Beaudesert,Active,Australia,QLD,Beaudesert,4285,"Beaudesert Medical Centre, 47 William Street, Beaudesert, QLD, 4285",(07) 5541 9510,-27.990907,153.00012,https://www.eyecareplus.com.au/beaudesert/,,false,https://www.eyecareplus.com.au/find-optometrist/
570,Eyecare Plus Optometrists Beenleigh,Active,Australia,QLD,Beenleigh,4207,"Kiosk 7, The Mall, Beenleigh, QLD, 4207",(07) 3287 5334,-27.718545,153.202865,https://www.eyecareplus.com.au/beenleigh/,,false,https://www.eyecareplus.com.au/find-optometrist/
573,Eyecare Plus Optometrists Benowa,Active,Australia,QLD,Benowa,4217,"Shop 26, Benowa Gardens S/Centre, Benowa, QLD, 4217",(07) 5597 0038,-28.009152,153.392248,https://www.eyecareplus.com.au/benowa/,,false,https://www.eyecareplus.com.au/find-optometrist/
577,Eyecare Plus Optometrists Buderim,Active,Australia,QLD,Buderim,4556,"2/90 Burnett Street, Buderim, QLD, 4556",(07) 5445 5845,-26.687961,153.047735,https://www.eyecareplus.com.au/buderim/,,false,https://www.eyecareplus.com.au/find-optometrist/
117756,Eyecare Plus Burleigh,Active,Australia,QLD,Burleigh Waters,4220,"Shop 23 Stockland Burleigh Heads, 149 West Burleigh Rd, Burleigh Waters, QLD, 4220",07 5568 7110,-28.097627,153.44088,https://www.eyecareplus.com.au/eyecare-plus-burleigh/,,false,https://www.eyecareplus.com.au/find-optometrist/
5512,Eyecare Plus Optometrists Burleigh,Active,Australia,QLD,Burleigh Waters,4220,"Shop 23 Stockland Burleigh Heads, 149 West Burleigh Rd, Burleigh Waters, QLD, 4220",07 5568 7110,-28.097627,153.44088,https://www.eyecareplus.com.au/burleigh/,,false,https://www.eyecareplus.com.au/find-optometrist/
154858,Eyecare Plus Caloundra Vision Optometrists,Active,Australia,QLD,Caloundra,4551,"Shop 2 67 Bulcock Street, Caloundra, QLD, 4551",(07) 5491 1288,-26.804528,153.131257,https://www.eyecareplus.com.au/caloundra/,,false,https://www.eyecareplus.com.au/find-optometrist/
588,Eyecare Plus Optometrists Charters Towers,Active,Australia,QLD,Charters Towers,4820,"258 Gill Street, Charters Towers, QLD, 4820",(07) 4787 8122,-20.077376,146.268314,https://www.eyecareplus.com.au/charterstowers/,,false,https://www.eyecareplus.com.au/find-optometrist/
627,Eyecare Plus Optometrists Karalee,Active,Australia,QLD,Chuwar,4306,"T09 Coles Karalee Shopping Village, 29-37 Junction Road, Chuwar, QLD, 4306",(07) 3447 0447,-27.57075,152.798597,https://www.eyecareplus.com.au/karalee/,,false,https://www.eyecareplus.com.au/find-optometrist/
591,Eyecare Plus Optometrists Clifton Beach,Active,Australia,QLD,Clifton Beach,4879,"Shop 25 Clifton Village Shopping Centre, Clifton Beach, QLD, 4879",(07) 4059 1444,-16.764869,145.669109,https://www.eyecareplus.com.au/cliftonbeach/,,false,https://www.eyecareplus.com.au/find-optometrist/
129462,Eyecare Plus Optometrists East Brisbane | Madonna Rigney,Active,Australia,QLD,East Brisbane,4169,"Shop 3 / 11 - 17 Lytton Road, East Brisbane, QLD, 4169",(07) 3844 4648,-27.479313,153.041993,https://www.eyecareplus.com.au/eastbrisbane/,,false,https://www.eyecareplus.com.au/find-optometrist/
605,Eyecare Plus Optometrists Gatton,Active,Australia,QLD,Gatton,4343,"39 William St, Gatton, QLD, 4343",(07) 5462 3222,-27.560145,152.277897,https://www.eyecareplus.com.au/gatton/,,false,https://www.eyecareplus.com.au/find-optometrist/
621,Eyecare Plus Optometrists Inala,Active,Australia,QLD,Inala,4077,"Suite 1G, Dr Le Surgery, Inala, QLD, 4077",(07) 3879 9641,-27.598145,152.97403,https://www.eyecareplus.com.au/inala/,,false,https://www.eyecareplus.com.au/find-optometrist/
127737,Eyecare Plus Optometrists Inala Plaza,Active,Australia,QLD,Inala,4077,"Shop 34 Inala Town Plaza, 156 Inala Avenue, Inala, QLD, 4077",(07) 3372 7075,-27.59849,152.974517,https://www.eyecareplus.com.au/inalaplaza/,,false,https://www.eyecareplus.com.au/find-optometrist/
623,Eyecare Plus Optometrists Innisfail,Active,Australia,QLD,Innisfail,4860,"31 Rankin Street, Innisfail, QLD, 4860",(07) 4061 8887,-17.523227,146.030754,https://www.eyecareplus.com.au/innisfail/,,false,https://www.eyecareplus.com.au/find-optometrist/
626,Eyecare Plus Optometrists Jindalee,Active,Australia,QLD,Jindalee,4074,"Shop 3 Windermere Village, 21 Goggs Rd, Jindalee, QLD, 4074",(07) 3376 7660,-27.535787,152.949201,https://www.eyecareplus.com.au/jindalee/,,false,https://www.eyecareplus.com.au/find-optometrist/
639,Eyecare Plus Optometrists Mermaid Beach,Active,Australia,QLD,Mermaid Beach,4218,"Shop 3a, 2431 Gold Coast Hwy, Mermaid Beach, QLD, 4218",(07) 5526 1400,-28.04638,153.4357,https://www.eyecareplus.com.au/mermaidbeach/,,false,https://www.eyecareplus.com.au/find-optometrist/
641,Eyecare Plus Optometrists Miami,Active,Australia,QLD,Miami,4220,"Shop 29 Miami One Shopping Centre, 1930 Gold Coast Hwy., Miami, QLD, 4220",(07) 5535 1121,-28.074432,153.444229,https://www.eyecareplus.com.au/miami/,,false,https://www.eyecareplus.com.au/find-optometrist/
657,Eyecare Plus Optometrists Nundah,Active,Australia,QLD,Nundah Village,4012,"1190 Sandgate Rd., Nundah Village, QLD, 4012",(07) 3266 6444,-27.402553,153.060056,https://www.eyecareplus.com.au/nundah/,,false,https://www.eyecareplus.com.au/find-optometrist/
158346,Eyecare Plus Optometrists Paradise Point,Active,Australia,QLD,Paradise Point,4216,"Shop 102A/ 14 Bruce Avenue, Paradise Point, QLD, 4216",07 56212400,-27.884963,153.394423,https://www.eyecareplus.com.au/paradisepoint/,,false,https://www.eyecareplus.com.au/find-optometrist/
671,Eyecare Plus Optometrists Southport,Active,Australia,QLD,Southport,4215,"17 Nerang Street, Southport, QLD, 4215",(07) 5532 9566,-27.966809,153.414728,https://www.eyecareplus.com.au/southport/,,false,https://www.eyecareplus.com.au/find-optometrist/
161115,Eyecare Plus Optometrists Southport Park,Active,Australia,QLD,Southport,4215,"Southport Park Shopping Centre, Shop 25/163 Ferry Rd, Southport, QLD, 4215",(07) 5621 3483,-27.985443,153.410141,https://www.eyecareplus.com.au/southportpark/,,false,https://www.eyecareplus.com.au/find-optometrist/
4353,Chas Sankey Fraser – Eyecare Plus Optometrists Stanthorpe,Active,Australia,QLD,Stanthorpe,4380,"Shop 2, 62 Maryland St, Stanthorpe, QLD, 4380",(07) 4681 4581,-28.658904,151.934844,https://www.eyecareplus.com.au/stanthorpe/,,false,https://www.eyecareplus.com.au/find-optometrist/
688,Chas Sankey Fraser – Eyecare Plus Optometrists Warwick,Active,Australia,QLD,Warwick,4370,"56A Palmerin Street, Warwick, QLD, 4370",(07) 4661 1701,-28.214921,152.033044,https://www.eyecareplus.com.au/warwick/,,false,https://www.eyecareplus.com.au/find-optometrist/
606,Eyecare Plus Optometrists Gawler,Active,Australia,SA,Gawler,5118,"Shop 2 Commercial Lane, Gawler, SA, 5118",(08) 8522 7611,-34.598005,138.747541,https://www.eyecareplus.com.au/gawler/,,false,https://www.eyecareplus.com.au/find-optometrist/
561,Altona Optical Eyecare Plus Optometrists (Pier St),Active,Australia,VIC,Altona,3018,"63 Pier St, Altona, VIC, 3018",(03) 9398 3098,-37.868225,144.83024,https://www.eyecareplus.com.au/altonaoptical/,,false,https://www.eyecareplus.com.au/find-optometrist/
562,Eyecare Plus Optometrists Altona (Railway St),Active,Australia,VIC,Altona,3018,"90 Railway Street, Altona, VIC, 3018",(03) 9398 1344,-37.867467,144.829553,https://www.eyecareplus.com.au/altona/,,false,https://www.eyecareplus.com.au/find-optometrist/
565,Eyecare Plus Optometrists Bairnsdale,Active,Australia,VIC,Bairnsdale,3875,"29 Service Street, Bairnsdale, VIC, 3875",(03) 5152 4380,-37.825612,147.629415,https://www.eyecareplus.com.au/bairnsdale/,,false,https://www.eyecareplus.com.au/find-optometrist/
566,Eyecare Plus Optometrists Balwyn East,Active,Australia,VIC,Balwyn East,3103,"Shop 4, 399 Belmore Road, Balwyn East, VIC, 3103",(03) 9857 9375,-37.803052,145.102358,https://www.eyecareplus.com.au/balwyn/,,false,https://www.eyecareplus.com.au/find-optometrist/
572,Eyecare Plus Optometrists Bendigo,Active,Australia,VIC,Bendigo,3550,"440 Hargreaves Street, Bendigo, VIC, 3550",(03) 5443 9738,-36.76307,144.275629,https://www.eyecareplus.com.au/bendigo/,,false,https://www.eyecareplus.com.au/find-optometrist/
574,Eyecare Plus Optometrists Blackburn,Active,Australia,VIC,Blackburn North,3130,"Shop 22, Blackburn Square (formerly North Blackburn Shopping Centre), Blackburn North, VIC, 3130",(03) 9878 9095,-37.811769,145.152879,https://www.eyecareplus.com.au/blackburn/,,false,https://www.eyecareplus.com.au/find-optometrist/
161060,Eyecare Plus Optometrists Boronia (Weisz Family Optical),Active,Australia,VIC,Boronia,3155,"245 Dorset Rd, Boronia, VIC, 3155",97623998,-37.860767,145.285419,https://www.eyecareplus.com.au/boronia/,,false,https://www.eyecareplus.com.au/find-optometrist/
578,Eyecare Plus Optometrists Bundoora,Active,Australia,VIC,Bundoora,3083,"Shop 5 University Hill Town Ctr 224 Plenty Rd, Bundoora, VIC, 3083",(03) 9467 7580,-37.682532,145.071692,https://www.eyecareplus.com.au/bundoora/,,false,https://www.eyecareplus.com.au/find-optometrist/
589,Eyecare Plus Optometrists Cheltenham,Active,Australia,VIC,Cheltenham,3192,"Suite D, 149-151 Centre Dandenong Road, Cheltenham, VIC, 3192",(03) 9583 3596,-37.967462,145.073909,https://www.eyecareplus.com.au/cheltenham/,,false,https://www.eyecareplus.com.au/find-optometrist/
592,Eyecare Plus Optometrists Clifton Hill,Active,Australia,VIC,Clifton Hill,3068,"302 Queens Parade, Clifton Hill, VIC, 3068",(03) 9486 2055,-37.788681,144.989733,https://www.eyecareplus.com.au/cliftonhill/,,false,https://www.eyecareplus.com.au/find-optometrist/
595,Eyecare Plus Optometrists Cranbourne,Active,Australia,VIC,Cranbourne,3977,"11 Lamb Street, Cranbourne, VIC, 3977",(03) 5996 3693,-38.111465,145.280768,https://www.eyecareplus.com.au/cranbourne/,,false,https://www.eyecareplus.com.au/find-optometrist/
602,Eyecare Plus Optometrists Eltham,Active,Australia,VIC,Eltham,3095,"23 Luck Street, Eltham, VIC, 3095",(03) 9439 3936,-37.712397,145.15139,https://www.eyecareplus.com.au/eltham/,,false,https://www.eyecareplus.com.au/find-optometrist/
607,Eyecare Plus Optometrists Gladstone Park,Active,Australia,VIC,Gladstone Park,3043,"Shop 156A, Gladstone Park Shp Ctr, Gladstone Park, VIC, 3043",(03) 9338 2720,-37.688789,144.884638,https://www.eyecareplus.com.au/gladstonepark/,,false,https://www.eyecareplus.com.au/find-optometrist/
619,Eyecare Plus Optometrists Heidelberg,Active,Australia,VIC,Heidelberg,3084,"171 Burgundy Street, Heidelberg, VIC, 3084",(03) 9459 5775,-37.756155,145.064227,https://www.eyecareplus.com.au/heidelberg/,,false,https://www.eyecareplus.com.au/find-optometrist/
629,Eyecare Plus Optometrists Kew,Active,Australia,VIC,Kew,3101,"237 High Street, Kew, VIC, 3101",(03) 9853 0900,-37.805774,145.03315,https://www.eyecareplus.com.au/kew/,,false,https://www.eyecareplus.com.au/find-optometrist/
