id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
13626267,Bupa Optical & Hearing Macquarie,Active,Australia,NSW,North Ryde,2113,"Shop 21 Macquarie Centre, Cnr Herring and Waterloo Roads, North Ryde, NSW, 2113, Australia",02 8336 0707,-33.77742300,151.11805950,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-macquarie,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626274,Bupa Optical & Hearing Parramatta,Active,Australia,NSW,Parramatta,2150,"Shop 2175 Westfield Parramatta, 159-175 Church St, Parramatta, NSW, 2150, Australia",02 7908 6383,-33.81755407,151.00224740,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-parramatta,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
3870859,Bupa Optical Rouse Hill,Active,Australia,NSW,Rouse Hill,2155,"129 Rouse Hill Town Centre, Rouse Hill, NSW, 2155, Australia",02 8336 0708,-33.68655193,150.90524724,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-rouse-hill,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626248,Bupa Optical & Hearing Bridge St Sydney,Active,Australia,NSW,Sydney,2000,"10 Bridge St, Sydney, NSW, 2000, Australia",02 7908 7587,-33.86355482,151.20824774,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-bridge-street,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
3870868,Bupa Optical World Square,Active,Australia,NSW,Sydney,2000,"Shop 9.41, LG Level World Square Shopping Centre, 644 George St, Sydney, NSW, 2000, Australia",02 8336 0709,-33.87801000,151.20743000,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-world-square,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
3870856,Bupa Optical Wagga Wagga,Active,Australia,NSW,Wagga Wagga,2650,"155 Baylis Street, Wagga Wagga, NSW, 2650, Australia",02 7908 7559,-35.11288783,147.37045475,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-wagga,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
4924963,Helen Summers Optometrists Darwin,Active,Australia,NT,Parap,0804,"Shop 105 The Avenue 12 Salonika Street, Parap, NT, 0804, Australia",08 8924 0702,-12.44065731,130.83993403,https://bupaoptical.bupa.com.au/pages/store/helen-summers-optometrists,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626244,Bupa Optical & Hearing Brisbane,Active,Australia,QLD,Brisbane City,4000,"Queen Adelaide Building, 59 Adelaide Street, Brisbane City, QLD, 4000, Australia",07 3703 1732,-27.46894500,153.02475450,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-adelaide-st-brisbane,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626273,Bupa Optical & Hearing Pacific Fair,Active,Australia,QLD,Broadbeach,4218,"Shop 70 & 80 Pacific Fair Shopping Centre, 2-32 Hooker Boulevard, Broadbeach, QLD, 4218, Australia",07 3053 5537,-28.03654800,153.42782400,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-pacific-fair,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
3870854,Bupa Optical Cairns,Active,Australia,QLD,Cairns City,4870,"Shop 17, 21 McLeod Street, Cairns Central Shopping Centre, Cairns City, QLD, 4870, Australia",07 3703 1727,-16.92494481,145.77169565,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-cairns,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626253,Bupa Optical & Hearing Carindale,Active,Australia,QLD,Carindale,4152,"Shop 1113, Ground Floor, Westfield Shopping Centre, 1151 Creek Rd, Carindale, QLD, 4152, Australia",07 3703 1741,-27.50445063,153.10025084,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-carindale,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626257,Bupa Optical & Hearing Chermside,Active,Australia,QLD,Chermside,4032,"Shop 354 Westfield Chermside, Gympie Rd, Chermside, QLD, 4032, Australia",07 3703 1744,-27.38138000,153.03159000,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-chermside,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626263,Bupa Optical & Hearing Indooroopilly,Active,Australia,QLD,Indooroopilly,4068,"Shop 3078 Indooroopilly Shopping Centre, 322 Moggill Rd, Indooroopilly, QLD, 4068, Australia",07 3703 1747,-27.49747000,152.97305000,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-indooroopilly,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626269,Bupa Optical & Hearing Maroochydore,Active,Australia,QLD,Maroochydore,4558,"Shop GD543 Sunshine Plaza, 154-164 Horton Parade, Maroochydore, QLD, 4558, Australia",07 3703 1730,-26.65464367,153.09025082,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-maroochydore,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
3870881,Bupa Optical Townsville,Active,Australia,QLD,Pimlico,4812,"Shop 98 Castletown Shopping Centre, 35-47 Kings Road, Pimlico, QLD, 4812, Australia",07 3506 2602,-19.27194226,146.79063936,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-townsville,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
3870853,Bupa Optical Smithfield,Active,Australia,QLD,Smithfield,4878,"Shop 134 Smithfield Shopping Centre, 134 Captain Cook Hwy, Smithfield, QLD, 4878, Australia",07 3506 2615,-16.83531900,145.69217100,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-smithfield,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626280,Bupa Optical & Hearing Toowoomba,Active,Australia,QLD,Toowoomba,4350,"Shop 2096, Grand Central Shopping Centre, 1-7 Dent St, Toowoomba, QLD, 4350, Australia",07 3703 1756,-27.56145157,151.95024896,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-toowoomba,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
3870877,Bupa Optical Mt Gravatt,Active,Australia,QLD,Upper Mt Gravatt,4122,"Shop 1368 Westfield Garden City, 1368 Logan Rd, Upper Mt Gravatt, QLD, 4122, Australia",07 3053 5486,-27.56454942,153.08500624,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-mt-gravatt,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
3870840,Bupa Optical Adelaide,Active,Australia,SA,Adelaide,5000,"60 King William Street, Adelaide, SA, 5000, Australia",08 7160 3036,-34.92366473,138.60022236,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-adelaide,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626258,Bupa Optical & Hearing Colonnades,Active,Australia,SA,Colonnades,5168,"Colonnades Shopping Centre, Shop SP193, 54 Beach Rd, Noarlunga Centre, Colonnades, SA, 5168, Australia",08 7160 3028,-35.14261500,138.49577100,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-colonnades,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626279,Bupa Optical & Hearing Tea Tree Plaza,Active,Australia,SA,Modbury,5092,"Shop 35 Westfield Shopping Centre, 976 North East Rd, Modbury, SA, 5092, Australia",08 7150 1108,-34.83157068,138.69122723,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-tea-tree-plaza,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626268,Bupa Optical & Hearing Marion,Active,Australia,SA,Oaklands Park,5046,"Shop 2061 Westfield Marion, 297 Diagonal Rd, Oaklands Park, SA, 5046, Australia",08 7160 3031,-35.01595800,138.54490200,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-marion,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626281,Bupa Optical & Hearing Unley,Active,Australia,SA,Unley,5061,"Shop 38 Unley Shopping Centre, 204 Unley Rd, Unley, SA, 5061, Australia",08 7160 3037,-34.95084000,138.60614000,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-unley,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626285,Bupa Optical & Hearing Westlakes,Active,Australia,SA,West Lakes,5021,"Shop 222 Westfield West Lakes, 111 West Lakes Blvd, West Lakes, SA, 5021, Australia",08 7160 3026,-34.87963000,138.49230000,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-westlakes,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626262,Bupa Optical & Hearing Hobart,Active,Australia,TAS,Hobart,7000,"112 Liverpool St, Hobart, TAS, 7000, Australia",03 6324 1002,-42.88227703,147.32640241,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-hobart,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626252,Bupa Optical & Hearing Camberwell,Active,Australia,VIC,Camberwell,3124,"Shop 1-5 Camberwell Arcade, 600-606 Burke Road, Camberwell, VIC, 3124, Australia",03 7042 0286,-37.83009033,145.05714913,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-camberwell,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626278,Bupa Optical & Hearing Southland,Active,Australia,VIC,Cheltenham,3192,"Shop 3023 Westfield Shopping Centre, 1239 Nepean Hwy, Cheltenham, VIC, 3192, Australia",03 7042 0275,-37.95862191,145.05023765,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-southland,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626259,Bupa Optical & Hearing Doncaster,Active,Australia,VIC,Doncaster,3108,"Shop G065-G066 Westfield Doncaster, 619 Doncaster Rd, Doncaster, VIC, 3108, Australia",03 7042 0289,-37.78761910,145.12523777,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-doncaster,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
17654193,Bupa Optical Geelong,Active,Australia,VIC,Geelong West,3218,"149A Pakington Street, Geelong West, VIC, 3218, Australia",03 7042 0256,-38.14052748,144.34813190,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-geelong,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
3870845,Bupa Optical Highpoint,Active,Australia,VIC,Maribyrnong,3032,"Shop 2160 Highpoint Shopping Centre, 200 Rosamond Rd, Maribyrnong, VIC, 3032, Australia",03 7042 0279,-37.77291000,144.88635600,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-highpoint,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
35589156,Bupa Optical & Hearing Melbourne Emporium,Active,Australia,VIC,Melbourne,3000,"287 Lonsdale Street, Emporium Shopping Centre, Shop T3 – 013, Melbourne, VIC, 3000, Australia",03 7042 0287,-37.81208600,144.96369519,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-hearing-melbourne-emporium,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
8139006,Bupa Optical Mornington,Active,Australia,VIC,Mornington,3931,"148 Main Street, Mornington, VIC, 3931, Australia",03 7042 0267,-38.22055200,145.03952700,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-mornington,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626255,Bupa Optical Oakleigh,Active,Australia,VIC,Oakleigh,3166,"Shop SP003, Oakleigh Central, 39 Hanover St, Oakleigh, VIC, 3166, Australia",03 7042 0276,-37.90183787,145.09155534,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-oakleigh,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
13626264,Bupa Optical & Hearing Knox City,Active,Australia,VIC,Wantirna South,3152,"Shop 2079 Westfield Knox Shopping Centre, 425 Burwood Hwy, Wantirna South, VIC, 3152, Australia",03 7042 0268,-37.87062046,145.24237964,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-knox-city,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
13626284,Bupa Optical & Hearing Werribee,Active,Australia,VIC,Werribee,3030,"Shop 303 Pacific Werribee Shopping Centre, Corner of Heaths and Derrimut Rd, Werribee, VIC, 3030, Australia",03 7042 0262,-37.87758900,144.68275800,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-werribee,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
29430212,Bupa Optical & Hearing Joondalup,Active,Australia,WA,Joondalup,6027,"Shop T30 , Lakeside Shopping Centre, 420 Joondalup Drive, Joondalup, WA, 6027, Australia",08 9101 9164,-31.74379962,115.76649201,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-joondalup,hearing|optical,true,https://bupaoptical.bupa.com.au/pages/store-locator
3870836,Bupa Optical Perth,Active,Australia,WA,Perth,6000,"89 Saint Georges Terrace, Perth, WA, 6000, Australia",08 9083 3103,-31.95534600,115.85758050,https://bupaoptical.bupa.com.au/pages/store/bupa-optical-perth,optical,false,https://bupaoptical.bupa.com.au/pages/store-locator
