id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
morayfield-optometrist,Laubman & Pank Morayfield,Active,Australia,QLD,Morayfield,4506,"Shop 74, Morayfield Shopping Centre, 171 Morayfield Rd, Morayfield, QLD, 4506",(07) 5498 9422,-27.102945,152.950344,https://www.laubmanandpank.com.au/store/morayfield-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
mt-ommaney-optometrist,Laubman & Pank Mt. Ommaney,Active,Australia,QLD,Mt Ommaney,4074,"Shop 22, Mt Ommaney Centre, 171 Dandenong Rd, Mt Ommaney, QLD, 4074",(07) 3376 5307,-27.549237,152.939057,https://www.laubmanandpank.com.au/store/mt-ommaney-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
rockhampton-optometrist,Laubman & Pank Rockhampton,Active,Australia,QLD,North Rockhampton,4701,"Shop 101A, Stockland Rockhampton, Cnr Yaamba Rd and Bruce Hwy, North Rockhampton, QLD, 4701",(07) 4926 1886,-23.3732699,150.5221412,https://www.laubmanandpank.com.au/store/rockhampton-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
eyecare-redbank-plains-part-laubmanpank,Eyecare Redbank Plains Part of Laubman&Pank,Active,Australia,QLD,Redbank Plains,4301,"Shop 10, Town Square, 357-381 Redbank Plains Road, , Redbank Plains, QLD, 4301",(07) 3028 9462,-27.64514581,152.86929012,https://www.laubmanandpank.com.au/store/eyecare-redbank-plains-part-laubmanpank,,false,https://www.laubmanandpank.com.au/store-finder
durkinblack-optometrists-part-laubmanpank-grand-central,Durkin&Black Optometrists Part of Laubman&Pank (Grand Central),Active,Australia,QLD,Toowoomba,4350,"Lvl 1, Shop 1056, Grand Central Shopping Centre, Cnr Margaret and Dent St, Toowoomba, QLD, 4350",(07) 4637 8892,-27.56076276,151.94953981,https://www.laubmanandpank.com.au/store/durkinblack-optometrists-part-laubmanpank-grand-central,,false,https://www.laubmanandpank.com.au/store-finder
toowoomba-clifford-gardens-optometrist,Laubman & Pank Toowoomba Clifford Gardens,Active,Australia,QLD,Toowoomba,4350,"Shop 34, Clifford Gardens Shopping Centre, Cnr James St & Anzac Ave, Toowoomba, QLD, 4350",(07) 4633 0401,-27.565882,151.929743,https://www.laubmanandpank.com.au/store/toowoomba-clifford-gardens-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
toowoomba-optometrist,Laubman & Pank Toowoomba Grand Central,Active,Australia,QLD,Toowoomba,4350,"Lvl 1, Shop 1031, Grand Central Shopping Centre, Cnr Margaret and Dent St, Toowoomba, QLD, 4350",(07) 4632 1666,-27.560581,151.9504674,https://www.laubmanandpank.com.au/store/toowoomba-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
garden-city-qld-optometrist,Laubman & Pank Garden City Upper Mt Gravatt,Active,Australia,QLD,Upper Mt. Gravatt,4122,"Shop 2086, Westfield Garden City, Cnr Logan & Kessels Rd, Upper Mt. Gravatt, QLD, 4122",(07) 3349 8366,-27.5599887,153.0811286,https://www.laubmanandpank.com.au/store/garden-city-qld-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
durkinblack-optometrists-part-laubmanpank-wilsonton,Durkin&Black Optometrists Part of Laubman&Pank (Wilsonton),Active,Australia,QLD,Wilsonton,4350,"407 Bridge Street, , Wilsonton, QLD, 4350",(07) 4633 0274,-27.54205709,151.9271012,https://www.laubmanandpank.com.au/store/durkinblack-optometrists-part-laubmanpank-wilsonton,,false,https://www.laubmanandpank.com.au/store-finder
adelaide-optometrist,Laubman & Pank Adelaide,Active,Australia,SA,Adelaide,5000,"50 Rundle Mall, , Adelaide, SA, 5000",(08) 8223 5611,-34.922844125877,138.60191166401,https://www.laubmanandpank.com.au/store/adelaide-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
elizabeth-optometrist,Laubman & Pank Elizabeth,Active,Australia,SA,Elizabeth,5112,"Shop 58 North Mall, Elizabeth City Centre, 50 Elizabeth Way, Elizabeth, SA, 5112",(08) 8255 2788,-34.718551,138.66869,https://www.laubmanandpank.com.au/store/elizabeth-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
ingle-farm-optometrist,Laubman & Pank Ingle Farm,Active,Australia,SA,Ingle Farm,5098,"Ingle Farm Shopping Centre, Montague Rd, Ingle Farm, SA, 5098",(08) 8264 5893,-34.8279508,138.6485651,https://www.laubmanandpank.com.au/store/ingle-farm-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
tea-tree-plaza-optometrist,Laubman & Pank Tea Tree Plaza,Active,Australia,SA,Modbury,5092,"Shop 6, Westfield Tea Tree Plaza, 976 North East Road, Modbury, SA, 5092",(08) 8263 4371,-34.8312959,138.688948,https://www.laubmanandpank.com.au/store/tea-tree-plaza-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
naracoorte-optometrist,Laubman & Pank Naracoorte,Active,Australia,SA,Naracoorte,5271,"18 Ormerod Street, , Naracoorte, SA, 5271",(08) 8762 0711,-36.9555002,140.7417951,https://www.laubmanandpank.com.au/store/naracoorte-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
marion-optometrist,Laubman & Pank Marion,Active,Australia,SA,Oaklands Park,5046,"Shop 1134 Marion Westfield Shopping Centre, 297 Diagonal Rd, Oaklands Park, SA, 5046",(08) 8296 6155,-35.0164307,138.5448074,https://www.laubmanandpank.com.au/store/marion-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
albany-optometrist,Laubman & Pank Albany,Active,Australia,WA,Albany,6330,"Shop 4, Albany Plaza, 38 Albany Highway, Albany, WA, 6330",(08) 9841 1245,-35.020278,117.882702,https://www.laubmanandpank.com.au/store/albany-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
armadale-optometrist,Laubman & Pank Armadale,Active,Australia,WA,Armadale,6112,"Shop 44, Level 2, Armadale Shopping Centre, Jull St, Armadale, WA, 6112",(08) 9497 8533,-32.150488,116.014836,https://www.laubmanandpank.com.au/store/armadale-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
garden-city-booragoon-optometrist,Laubman & Pank Booragoon,Active,Australia,WA,Booragoon,6154,"Shop 20 Garden City Shopping Centre, 125 Riseley St, Booragoon, WA, 6154",(08) 9364 7144,-32.0356072,115.8379153,https://www.laubmanandpank.com.au/store/garden-city-booragoon-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
bunbury-optometrist,Laubman & Pank Bunbury,Active,Australia,WA,Bunbury,6230,"Shop 12, Centrepoint Shopping Centre, Blair St, Bunbury, WA, 6230",(08) 9721 3022,-33.334608324414,115.64316515811,https://www.laubmanandpank.com.au/store/bunbury-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
carousel-optometrist,Laubman & Pank Carousel Cannington,Active,Australia,WA,Cannington,6107,"Shop 1010B Westfield Carousel, 1386 Albany Hwy, Cannington, WA, 6107",08 9356 3566,-32.018379,115.937755,https://www.laubmanandpank.com.au/store/carousel-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
clarkson-optometrist,Laubman & Pank Clarkson,Active,Australia,WA,Clarkson,6030,"Shop 21, Ocean Keys Shopping Centre, 36 Ocean Keys Boulevard, Clarkson, WA, 6030",(08) 9407 7111,-31.690917,115.717805,https://www.laubmanandpank.com.au/store/clarkson-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
belmont-optometrist,Laubman & Pank Belmont,Active,Australia,WA,Cloverdale,6105,"Shop 127, Belmont Forum Shopping Centre, 227 Belmont Ave, Cloverdale, WA, 6105",(08) 9477 2444,-31.964942399905,115.9349656105,https://www.laubmanandpank.com.au/store/belmont-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
joondalup-optometrist,Laubman & Pank Joondalup,Active,Australia,WA,Joondalup,6027,"Shop 32, Lakeside Shopping Centre, 420 Joondalup Dr, Joondalup, WA, 6027",(08) 9300 9711,-31.743512,115.765644,https://www.laubmanandpank.com.au/store/joondalup-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
karrinyup-optometrist,Laubman & Pank Karrinyup,Active,Australia,WA,Karrinyup,6018,"Shop G18B Karrinyup Shoping Centre, 200 Karrinyup Rd, Karrinyup, WA, 6018",(08) 9204 3488,-31.876862,115.778923,https://www.laubmanandpank.com.au/store/karrinyup-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
mandurah-optometrist,Laubman & Pank Mandurah,Active,Australia,WA,Mandurah,6210,"Shop SP096, Mandurah Forum, 330 Pinjarra Rd, Mandurah, WA, 6210",(08) 9581 5709,-32.5367029,115.741849,https://www.laubmanandpank.com.au/store/mandurah-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
midland-gate-optometrist,Laubman & Pank Midland Gate,Active,Australia,WA,Midland,6056,"Shop T045, Midland Gate Shopping Centre, 274 Great Eastern Hwy, Midland, WA, 6056",(08) 9274 5451,-31.889818,116.008996,https://www.laubmanandpank.com.au/store/midland-gate-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
morley-optometrist,Laubman & Pank Morley,Active,Australia,WA,Morley,6062,"Shop 9, Morley Gateway Shopping Centre, 60 Russell St, Morley, WA, 6062",(08) 9375 1163,-31.8948088,115.9025819,https://www.laubmanandpank.com.au/store/morley-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
rockingham-city-optometrist,Laubman & Pank Rockingham,Active,Australia,WA,Rockingham,6168,"Shop 80, Rockingham Centre, 1 Council Ave, Rockingham, WA, 6168",(08) 9527 3566,-32.289817,115.744972,https://www.laubmanandpank.com.au/store/rockingham-city-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
cockburn-optometrist,Laubman & Pank Cockburn Gateways,Active,Australia,WA,Success,6164,"Shop 315, Gateways Shopping Centre, 816 Beeliar Drive, Success, WA, 6164",08 6595 3292,-32.131042,115.856558,https://www.laubmanandpank.com.au/store/cockburn-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
forest-lakes-optometrist,Laubman & Pank Forest Lakes Thornlie,Active,Australia,WA,Thornlie,6108,"Shop 48, Forest Lakes Forum, Murdoch Rd, Thornlie, WA, 6108",(08) 9493 2200,-32.06907,115.951048,https://www.laubmanandpank.com.au/store/forest-lakes-optometrist,,false,https://www.laubmanandpank.com.au/store-finder
