id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
61167,Rockhampton – Stockland,Active,Australia,QLD,North Rockhampton,4701,"Shop 100,, Stockland Shopping Centre Cnr Yaamba Road and,, North Rockhampton, QLD, 4701",(07) 4928 3060,-23.354519,150.522586,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61169,Australia Fair S/C,Active,Australia,QLD,Southport,4215,"Shop 1059,, Australia Fair Shopping Centre,, Southport, QLD, 4215",(07) 5531 1325,-27.965505,153.403629,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61171,Sunnybank Hills Shoppingtown,Active,Australia,QLD,Sunnybank Hills,4109,"Shop 3,, Level 4,, Sunnybank Hills, QLD, 4109",(07) 3272 2236,-27.610472,153.055599,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61173,Taigum Square,Active,Australia,QLD,Taigum,4018,"Taigum Square,, Shop 17/217 Beams Rd,, Taigum, QLD, 4018",(07) 3265 2700,-27.350731,153.048171,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61225,Toowoomba – Grand Central,Active,Australia,QLD,Toowoomba City,4350,"Shop 2043 Margaret St,, Toowoomba City, QLD, 4350",(07) 4639 4130,-27.561552,151.950838,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
153567,Cairns- DFO,Active,Australia,QLD,Westcourt,4870,"Shop 218A, DFO Cairns 274 Mulgrave Road, Westcourt, QLD, 4870",(07) 4032 2430,-16.933554,145.752978,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
60366,Yeppoon Central S/C,Active,Australia,QLD,Yeppoon,4703,"Central Shopping Centre,, Shop T24,, Yeppoon, QLD, 4703",(07) 4911 9091,-23.13251,150.73736,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
60364,Black Forest – South Road,Active,Australia,SA,Black Forest,5035,"Shop 5,, 715/727 South Rd,, Black Forest, SA, 5035",(08) 827 61411,-34.962951,138.572918,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61397,Firle Plaza,Active,Australia,SA,Firle,5070,"171 Glynburn Rd,, Firle, SA, 5070",(08) 8364 3823,-34.904979,138.656371,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61605,Gilles Plains S/C,Active,Australia,SA,Gilles Plains,5086,"Shop T54,, Gilles Plains Shopping Centre,, Gilles Plains, SA, 5086",(08) 8261 2711,-34.855691,138.655113,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61469,Hilton Plaza,Active,Australia,SA,Hilton,5033,"Hilton Shopping Centre,, 160 Sir Donald Bradman Dr,, Hilton, SA, 5033",(08) 8234 8288,-34.931391,138.561794,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
149814,Ingle Farm,Active,Australia,SA,Ingle Farm,5098,"Shop 2007,, Ingle Farm Plaza,, Ingle Farm, SA, 5098",(08) 8223 6208,-34.829543,138.648013,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61640,Southgate S/C,Active,Australia,SA,Morphett Vale,5161,"Shop 33,, Southgate Plaza Shopping Centre Cnr Sherriffs & Hillier Roads,, Morphett Vale, SA, 5161",(08) 8186 2665,-35.106674,138.520877,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
60360,Hollywood Plaza,Active,Australia,SA,Salisbury Downs,5108,"Cnr of Spains Rd & Winzor St., Salisbury Downs, SA, 5108",(07) 3279 2399,-34.767852,138.624231,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61635,Marion,Active,Australia,SA,Seacombe Gardens,5047,"209 Sturt Rd,, Seacombe Gardens, SA, 5047",(08) 8296 3899,-35.018039,138.546675,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61637,Mitcham Square,Active,Australia,SA,Torrens Park,5062,"Shop 14 – Mitcham Square Shopping Centre 119 Belair Road,, Torrens Park,, Torrens Park, SA, 5062",(08) 8357 7899,-34.975528,138.610544,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
63129,Westlakes S/C,Active,Australia,SA,West Lakes,5021,"111, Shop 243,, Westfield West Lakes,, West Lakes, SA, 5021",(08) 8356 5309,-34.880446,138.490598,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
62033,Mt Eliza Way,Active,Australia,VIC,Mount Eliza,3930,"8/84 Mount Eliza Way,, Mount Eliza, VIC, 3930",(03) 9787 2470,-38.188116,145.093913,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
62163,Waverley Gardens S/C,Active,Australia,VIC,Mulgrave,3170,"Shop 55A,, Waverley Gardens Shopping Centre,, Mulgrave, VIC, 3170",(03) 9546 1962,-37.936753,145.191576,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
61932,Knox City S/C,Active,Australia,VIC,Wantirna South,3152,"Shop 1088A,, Westfield Knox Shopping Centre,, Wantirna South, VIC, 3152",(03) 9800 2300,-37.868623,145.240106,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
62295,The Gateway Business Centre,Active,Australia,WA,Booragoon,6154,"The Gateway,, Building 7A/173 Davy St,, Booragoon, WA, 6154",(08) 9315 1245,-32.03522,115.833705,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
153507,Morley Collier Rd,Active,Australia,WA,Morley,6062,"Unit 3, 15-21 Collier Road, Morley, WA, 6062",(08) 9275 5222,-31.895783,115.902687,https://opticalsuperstore.com.au/find-your-nearest-store/,,false,https://opticalsuperstore.com.au/find-your-nearest-store/
